Symbol	Company	Country	GICS	Sector	Price
AZO            	AutoZone Inc.	US                	25        	Consumer Discretionary	      70.65
AV             	Avaya Inc.	US                	45        	Information Technology	       2.45
AVY            	Avery Dennison Corp.	US                	20        	Industrials	      61.08
AVP            	Avon Products	US                	30        	Consumer Staples	      53.87
BHI            	Baker Hughes	US                	10        	Energy	      32.19
BLL            	Ball Corp.	US                	15        	Materials	      51.19
BAC            	Bank of America Corp.	US                	40        	Financials	      69.57
BK             	Bank of New York	US                	40        	Financials	      23.96
ONE            	Bank One Corp.	US                	40        	Financials	      36.55
BCR            	Bard (C.R.) Inc.	US                	35        	Health Care	      58.00
BOL            	Bausch & Lomb	US                	35        	Health Care	      36.00
BAX            	Baxter International Inc.	US                	35        	Health Care	      28.00
BBT            	BB&T Corporation	US                	40        	Financials	      36.99
BSC            	Bear Stearns Cos.	US                	40        	Financials	      59.40
BDX            	Becton, Dickinson	US                	35        	Health Care	      30.69
BBBY           	Bed Bath & Beyond	US                	25        	Consumer Discretionary	      34.53
BLS            	BellSouth	US                	50        	Telecommunications Services	      25.87
BMS            	Bemis Company	US                	15        	Materials	      49.63
BBY            	Best Buy Co., Inc.	US                	25        	Consumer Discretionary	      24.15
BLI            	Big Lots, Inc.	US                	25        	Consumer Discretionary	      13.23
BGEN           	Biogen Inc.	US                	35        	Health Care	      40.06
BMET           	Biomet, Inc.	US                	35        	Health Care	      28.66
BJS            	BJ Services	US                	10        	Energy	      32.31
BDK            	Black & Decker Corp.	US                	25        	Consumer Discretionary	      42.89
HRB            	Block H&R	US                	20        	Industrials	      40.20
BMC            	BMC Software	US                	45        	Information Technology	      17.11
BA             	Boeing Company	US                	20        	Industrials	      32.99
BCC            	Boise Cascade	US                	15        	Materials	      25.22
BSX            	Boston Scientific	US                	35        	Health Care	      42.52
BMY            	Bristol-Myers Squibb	US                	35        	Health Care	      23.15
BRCM           	Broadcom Corporation	US                	45        	Information Technology	      15.06
BF.B           	Brown-Forman Corp.	US                	30        	Consumer Staples	      65.36
BC             	Brunswick Corp.	US                	25        	Consumer Discretionary	      19.86
BNI            	Burlington Northern Santa Fe C	US                	20        	Industrials	      26.01
BR             	Burlington Resources	US                	10        	Energy	      42.65
CPN            	Calpine Corp.	US                	55        	Utilities	       3.26
CPB            	Campbell Soup	US                	30        	Consumer Staples	      23.47
COF            	Capital One Financial	US                	40        	Financials	      29.72
CAH            	Cardinal Health, Inc.	US                	35        	Health Care	      59.19
CCL            	Carnival Corp.	US                	25        	Consumer Discretionary	      24.95
CAT            	Caterpillar Inc.	US                	20        	Industrials	      45.72
CD             	Cendant Corporation	US                	20        	Industrials	      10.48
CNP            	CenterPoint Energy	US                	55        	Utilities	       8.50
CTX            	Centex Corp.	US                	25        	Consumer Discretionary	      50.20
CTL            	Century Telephone	US                	50        	Telecommunications Services	      29.38
SCH            	Charles Schwab	US                	40        	Financials	      10.85
CF             	Charter One Financial	US                	40        	Financials	      28.73
CVX            	ChevronTexaco Corp.	US                	10        	Energy	      66.48
CHIR           	Chiron Corp.	US                	35        	Health Care	      37.60
CB             	Chubb Corp.	US                	40        	Financials	      52.20
CIEN           	CIENA Corp.	US                	45        	Information Technology	       5.14
CI             	CIGNA Corp.	US                	35        	Health Care	      41.12
CINF           	Cincinnati Financial	US                	40        	Financials	      37.55
CIN            	CINergy Corp.	US                	55        	Utilities	      33.72
CTAS           	Cintas Corporation	US                	20        	Industrials	      45.75
CC             	Circuit City Group	US                	25        	Consumer Discretionary	       7.42
CSCO           	Cisco Systems	US                	45        	Information Technology	      13.10
C              	Citigroup Inc.	US                	40        	Financials	      35.19
CZN            	Citizens Communications	US                	50        	Telecommunications Services	      10.55
CTXS           	Citrix Systems	US                	45        	Information Technology	      12.32
CCU            	Clear Channel Communications	US                	25        	Consumer Discretionary	      37.29
CLX            	Clorox Co.	US                	30        	Consumer Staples	      41.25
CMS            	CMS Energy	US                	55        	Utilities	       9.44
KO             	Coca Cola Co.	US                	30        	Consumer Staples	      43.82
CCE            	Coca-Cola Enterprises	US                	30        	Consumer Staples	      21.72
CL             	Colgate-Palmolive	US                	30        	Consumer Staples	      52.43
CMCSA          	Comcast Corp.	US                	25        	Consumer Discretionary	      23.57
CMA            	Comerica Inc.	US                	40        	Financials	      43.24
CA             	Computer Associates Intl.	US                	45        	Information Technology	      13.50
CSC            	Computer Sciences Corp.	US                	45        	Information Technology	      34.45
CPWR           	Compuware Corp.	US                	45        	Information Technology	       4.80
CMVT           	Comverse Technology	US                	45        	Information Technology	      10.02
CAG            	ConAgra Foods, Inc.	US                	30        	Consumer Staples	      25.01
CE             	Concord EFS Inc.	US                	20        	Industrials	      15.74
COP            	ConocoPhillips	US                	10        	Energy	      48.39
ED             	Consolidated Edison	US                	55        	Utilities	      42.82
